"analysis_id","family","analysis_role","multiplicity_family","specification_id","welfare_specification_id","welfare_outcome_id","outcome_round","estimand","treatment","adjustment_id","construction_id","excluded_instruments","effective_f","effective_f_critical_value","first_stage_strong","reduced_form_p_holm_family","reduced_form_family_signal","anderson_rubin_p_beta0_holm_family","ar_family_signal","ar_95_bounded","ar_95_disconnected","ar_95_left_truncated","ar_95_right_truncated","n"
"consumption_iv__consumption_treatment__early_2009__change__state_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__early_2009__change__state_main__dyen_noncognate","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_share_enrolled_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0232752894476877,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_treatment__medium_2011__ancova__region_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__ancova__region_main__nonzero_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_share_enrolled_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",5.1156448317529,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,525
"consumption_iv__consumption_treatment__medium_2011__ancova__region_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__ancova__region_main__glottolog_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_share_enrolled_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.180127614213228,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__ancova__region_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__ancova__region_main__dyen_noncognate","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_share_enrolled_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00141010217408893,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__ancova__state_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__ancova__state_main__nonzero_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_share_enrolled_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.123453683586712,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__ancova__state_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__ancova__state_main__glottolog_mean","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_share_enrolled_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.12636024337818,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__ancova__state_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__ancova__state_main__dyen_noncognate","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_share_enrolled_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00686844203329566,23.1085112116065,FALSE,0.979355507297937,FALSE,0.979355507297929,FALSE,FALSE,TRUE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__change__region_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__change__region_main__nonzero_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_share_enrolled_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",5.25859614128735,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,525
"consumption_iv__consumption_treatment__medium_2011__change__region_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__change__region_main__glottolog_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_share_enrolled_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.173045412630965,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__change__region_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__change__region_main__dyen_noncognate","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_share_enrolled_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00510856628425414,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__change__state_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__change__state_main__nonzero_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_share_enrolled_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.000536973877439175,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__change__state_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__change__state_main__glottolog_mean","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_share_enrolled_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.752891227466637,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__medium_2011__change__state_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__medium_2011__change__state_main__dyen_noncognate","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_share_enrolled_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00230530159303993,23.1085112116065,FALSE,0.825110196541385,FALSE,0.825110196541371,FALSE,FALSE,TRUE,TRUE,TRUE,525
"consumption_iv__consumption_treatment__long_2022__ancova__region_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__ancova__region_main__nonzero_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_share_enrolled_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",3.49117821641779,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__ancova__region_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__ancova__region_main__glottolog_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_share_enrolled_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.0586042860351598,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__ancova__region_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__ancova__region_main__dyen_noncognate","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_share_enrolled_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0040397644271521,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__ancova__state_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__ancova__state_main__nonzero_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_share_enrolled_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.147927110638318,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__ancova__state_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__ancova__state_main__glottolog_mean","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_share_enrolled_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.13688899202351,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__ancova__state_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__ancova__state_main__dyen_noncognate","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_share_enrolled_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.000986998717306342,23.1085112116065,FALSE,0.466431554016346,FALSE,0.466431554016373,FALSE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__change__region_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__change__region_main__nonzero_mean","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_share_enrolled_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",3.54318190787701,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__change__region_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__change__region_main__glottolog_mean","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_share_enrolled_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.0529624164703247,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__change__region_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__change__region_main__dyen_noncognate","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_share_enrolled_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00667672289465074,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__change__state_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__change__state_main__nonzero_mean","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_share_enrolled_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.00552344298013283,23.1085112116065,FALSE,0.0392494327206705,TRUE,0.039249432720672,TRUE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__change__state_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__change__state_main__glottolog_mean","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_share_enrolled_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.769630858451296,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2022__change__state_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2022__change__state_main__dyen_noncognate","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_share_enrolled_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00821709572004846,23.1085112116065,FALSE,0.877685147044504,FALSE,0.877685147044504,FALSE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_treatment__long_2023__ancova__region_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__ancova__region_main__nonzero_mean","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_share_enrolled_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",3.40259755066459,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__ancova__region_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__ancova__region_main__glottolog_mean","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_share_enrolled_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.0952458354761009,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__ancova__region_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__ancova__region_main__dyen_noncognate","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_share_enrolled_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00844564110009166,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__ancova__state_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__ancova__state_main__nonzero_mean","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_share_enrolled_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.010838223370104,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__ancova__state_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__ancova__state_main__glottolog_mean","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_share_enrolled_0708","state_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",1.69361281880451,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,522
"consumption_iv__consumption_treatment__long_2023__ancova__state_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__ancova__state_main__dyen_noncognate","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_share_enrolled_0708","state_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.106010166180989,23.1085112116065,FALSE,0.917044313613526,FALSE,0.917044313613483,FALSE,FALSE,TRUE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__change__region_main__nonzero_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__change__region_main__nonzero_mean","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_share_enrolled_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",3.46594660503612,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__change__region_main__glottolog_mean","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__change__region_main__glottolog_mean","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_share_enrolled_0708","region_main","glottolog_mean","ling_distance_glottolog_nonhindi_mean",0.0886705770617339,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_treatment__long_2023__change__region_main__dyen_noncognate","intensive_margin","treatment_definition_robustness","consumption_treatment_robustness","consumption_treatment__long_2023__change__region_main__dyen_noncognate","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_share_enrolled_0708","region_main","dyen_noncognate","ling_distance_dyen_noncognate_pct",0.0108590815586713,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
